x	y	a	r
4975	1963	4	0
4975	1963	4	0
4975	1963	0	0
5477	1963	4	0
5477	1963	4	0
5477	1963	2	0
5477	2455	3	0
5477	1968	3	0
5477	1475	3	0
5477	977	2	0
5477	1476	2	0
5477	1963	1	0
4981	1963	4	0
4981	1963	0	0
5480	1963	4	0
5480	1963	0	0
5976	1963	3	0
5976	1466	2	0
5976	1961	4	0
5976	1961	2	0
5976	2457	4	0
5976	2457	3	0
5976	1954	0	0
6453	1954	2	0
6453	2448	1	0
5949	2448	3	0
5949	1957	0	0
6444	1957	2	0
6444	2441	4	0
6444	2441	4	0
6444	2441	1	0
5953	2441	2	0
5953	2936	0	0
6461	2936	2	0
6461	3436	3	0
6461	2938	1	0
5976	2938	2	0
5976	3426	3	0
5976	2939	1	0
5481	2939	1	0
4979	2939	2	0
4979	3426	4	300
4979	3426	2	300
4979	3919	0	0
5470	3919	2	0
5470	4419	3	0
5470	3925	0	0
5956	3925	4	300
5956	3925	4	300
5956	3925	2	300
5956	4425	3	0
5956	3932	1	300
5458	3932	2	0
5458	4424	0	0
5956	4424	0	0
6438	4424	3	300
6438	3917	1	0
5943	3917	3	300
5943	3416	3	0
5943	2918	1	0
5441	2918	4	0
5441	2918	3	0
5441	2424	2	0
5441	2917	2	0
5441	3426	4	300
5441	3426	4	300
5441	3426	4	300
5441	3426	1	300
4947	3426	1	300
4452	3426	2	0
4452	3921	4	0
4452	3921	4	0
4452	3921	3	0
4452	3434	3	0
4452	2935	0	300
4953	2935	3	0
4953	2435	1	0
4458	2435	4	0
4458	2435	4	0
4458	2435	2	0
4458	2932	2	300
4458	3426	4	0
4458	3426	2	0
4458	3920	4	0
4458	3920	1	0
3956	3920	4	0
3956	3920	1	0
3468	3920	4	0
3468	3920	4	0
3468	3920	3	0
3468	3428	2	0
3468	3929	0	0
3963	3929	1	0
3462	3929	2	0
3462	4416	4	0
3462	4416	0	0
3969	4416	0	0
4476	4416	3	0
4476	3918	2	0
4476	4416	1	0
3976	4416	1	0
3481	4416	1	0
2970	4416	1	0
2491	4416	4	0
2491	4416	4	0
2491	4416	4	0
2491	4416	0	0
2988	4416	4	0
2988	4416	3	0
2988	3906	4	0
2988	3906	2	0
2988	4398	2	0
2988	4884	2	0
2988	5382	2	0
2988	5872	0	0
3475	5872	2	0
3475	6372	2	0
3475	6881	1	0
2985	6881	0	0
3475	6881	3	0
3475	6380	4	0
3475	6380	3	0
3475	5878	4	0
3475	5878	2	0
3475	6353	0	0
3967	6353	3	0
3967	5844	1	0
3479	5844	3	0
3479	5351	4	0
3479	5351	3	0
3479	4875	0	0
3973	4875	3	0
3973	4386	0	0
4469	4386	4	0
4469	4386	1	0
3974	4386	4	0
3974	4386	2	0
3974	4890	2	0
3974	5377	4	0
3974	5377	1	0
3477	5377	1	0
2982	5377	4	0
2982	5377	2	0
2982	5880	2	0
2982	6373	0	0
3482	6373	1	0
2977	6373	3	0
2977	5882	0	0
3477	5882	2	0
3477	6374	0	0
3970	6374	1	0
3464	6374	2	0
3464	6868	4	0
3464	6868	3	0
3464	6381	0	0
3950	6381	4	0
3950	6381	0	0
4442	6381	1	0
3934	6381	1	0
3447	6381	1	0
2958	6381	0	0
3460	6381	0	0
3970	6381	4	0
3970	6381	0	0
4462	6381	0	0
4969	6381	3	0
4969	5886	3	0
4969	5391	4	0
4969	5391	4	0
4969	5391	1	0
4452	5391	4	0
4452	5391	3	0
4452	4911	0	0
4951	4911	1	0
4446	4911	3	0
4446	4412	1	0
3953	4412	1	0
3464	4412	2	0
3464	4915	3	0
3464	4426	2	0
3464	4920	0	0
3968	4920	4	0
3968	4920	2	0
3968	5437	1	0
3472	5437	1	0
2981	5437	3	0
2981	4941	1	0
2495	4941	1	0
1988	4941	3	0
1988	4457	3	0
1988	3962	2	0
1988	4464	3	0
1988	3964	4	0
1988	3964	3	0
1988	3476	4	0
1988	3476	3	0
1988	2986	1	0
1509	2986	3	0
1509	2497	0	0
2016	2497	3	0
2016	1998	1	0
1514	1998	0	0
2009	1998	4	0
2009	1998	0	0
2493	1998	2	0
2493	2496	1	0
1991	2496	1	0
1501	2496	0	0
1993	2496	3	0
1993	1993	3	0
1993	1493	4	300
1993	1493	2	300
1993	2002	4	0
1993	2002	0	0
2497	2002	3	0
2497	1508	1	0
2012	1508	4	0
2012	1508	2	0
2012	1996	0	0
2520	1996	2	300
2520	2500	1	0
