x	y	a	r
5683	442	1	0
5181	442	4	300
5181	442	0	300
5679	442	1	0
5186	442	2	300
5186	941	2	500
5186	1437	4	0
5186	1437	3	0
5186	938	1	500
4696	938	3	0
4696	438	2	0
4696	945	0	0
5189	945	1	500
4691	945	2	0
4691	1449	2	0
4691	1956	0	0
5182	1956	0	0
5675	1956	3	-500
5675	1458	4	-100
5675	1458	2	-100
5675	1956	3	-500
5675	1460	2	-100
5675	1957	0	-500
6171	1957	4	0
6171	1957	3	0
6171	1465	3	0
6171	973	2	0
6171	1466	1	0
5674	1466	1	-100
5180	1466	4	0
5180	1466	4	0
5180	1466	0	0
5676	1466	4	-100
5676	1466	1	-100
5178	1466	4	0
5178	1466	0	0
5676	1466	4	-100
5676	1466	1	-100
5175	1466	3	0
5175	971	3	500
5175	471	0	300
5670	471	0	0
6165	471	1	0
5668	471	1	0
5182	471	2	300
5182	967	2	500
5182	1468	2	0
5182	1970	3	0
5182	1464	4	0
5182	1464	2	0
5182	1957	1	0
4673	1957	2	0
4673	2457	1	0
4184	2457	2	0
4184	2956	3	-300
4184	2465	2	0
4184	2964	4	-300
4184	2964	2	-300
4184	3461	0	0
4682	3461	3	0
4682	2959	0	0
5188	2959	4	0
5188	2959	0	0
5687	2959	0	0
6175	2959	2	100
6175	3461	1	500
5681	3461	4	0
5681	3461	4	0
5681	3461	4	0
5681	3461	3	0
5681	2953	2	0
5681	3457	4	0
5681	3457	1	0
5181	3457	0	0
5685	3457	3	0
5685	2954	3	0
5685	2453	3	0
5685	1954	3	-500
5685	1455	1	-100
5183	1455	3	0
5183	961	3	500
5183	460	2	300
5183	955	1	500
4684	955	2	0
4684	1451	2	0
4684	1952	1	0
4180	1952	4	0
4180	1952	3	0
4180	1454	4	0
4180	1454	3	0
4180	953	1	0
3686	953	4	0
3686	953	0	0
4173	953	2	0
4173	1454	1	0
3672	1454	4	0
3672	1454	4	0
3672	1454	1	0
3175	1454	2	0
3175	1947	3	0
3175	1453	0	0
3672	1453	3	0
3672	955	2	0
3672	1454	0	0
4170	1454	3	0
4170	953	1	0
3664	953	4	0
3664	953	3	0
3664	448	2	0
3664	939	0	0
4155	939	2	0
4155	1432	0	0
4664	1432	1	0
4177	1432	0	0
4676	1432	0	0
5168	1432	4	0
5168	1432	1	0
4664	1432	1	0
4161	1432	2	0
4161	1928	0	0
4667	1928	4	0
4667	1928	0	0
5150	1928	2	0
5150	2418	4	0
5150	2418	2	0
5150	2918	2	0
